group,neuron_count,hidden_neurons,max_edges,seed,generation,epoch_best_fitness,all_time_best_fitness,selection_best_fitness,mean_population_fitness,selection_mean_fitness,mean_active_synapses,active_edge_utilization,fitness_per_active_synapse,mean_hidden_edges,mean_hidden_edge_fraction,mean_direct_sensor_motor_fraction,sprout_count,prune_count,low_ltw_prune_count,ltw_mutation_count
low_ltw_pruning,16,4,128,42,74,16.0,23.0,16.0,-0.10029999911785126,-0.10029999911785126,41.30109786987305,0.3226648271083832,0.38739890281878314,16.010398864746094,0.386567085981369,0.2526744604110718,8555,7292,5276,205874
low_ltw_pruning,16,4,128,42,75,18.0,23.0,18.0,-0.2838999927043915,-0.2838999927043915,41.470497131347656,0.32398825883865356,0.4340435067124805,16.083398818969727,0.3868771195411682,0.2512604892253876,8930,7181,5193,206478
low_ltw_pruning,16,4,128,42,76,17.0,23.0,17.0,-0.2724999785423279,-0.2724999785423279,41.605098724365234,0.3250398337841034,0.4086037654333043,16.159299850463867,0.38747167587280273,0.251064658164978,8784,7167,5158,207217
low_ltw_pruning,16,4,128,42,77,19.0,23.0,19.0,-0.10969999432563782,-0.10969999432563782,41.894500732421875,0.3273007869720459,0.4535201438812237,16.334199905395508,0.3890124559402466,0.24973441660404205,8866,7229,5249,208654
low_ltw_pruning,16,4,128,42,78,19.0,23.0,19.0,-0.03779999911785126,-0.03779999911785126,42.05119705200195,0.32852497696876526,0.45183018158802823,16.45509910583496,0.39049428701400757,0.24783100187778473,8776,7242,5242,209489
low_ltw_pruning,16,4,128,42,79,17.0,23.0,17.0,-0.5411999821662903,-0.5411999821662903,42.288597106933594,0.3303796648979187,0.4019996207727756,16.564800262451172,0.3910670876502991,0.2473890632390976,8763,7227,5153,210675
low_ltw_pruning,16,4,128,42,80,18.0,23.0,18.0,0.10889999568462372,0.10889999568462372,42.36949920654297,0.33101171255111694,0.42483390970125806,16.65399932861328,0.3926621079444885,0.24656058847904205,8709,7336,5255,211161
low_ltw_pruning,16,4,128,42,81,19.0,23.0,19.0,0.7486000061035156,0.7486000061035156,42.50959777832031,0.33210623264312744,0.44695788699487315,16.71660041809082,0.39292702078819275,0.24580873548984528,8660,7204,5142,211820
low_ltw_pruning,16,4,128,42,82,21.0,23.0,21.0,0.4106999933719635,0.4106999933719635,42.594600677490234,0.33277031779289246,0.4930202341607529,16.7632999420166,0.3932003974914551,0.24475868046283722,8576,7348,5279,212359
low_ltw_pruning,16,4,128,42,83,21.0,23.0,21.0,-9.999999747378752e-05,-9.999999747378752e-05,42.70499801635742,0.33363279700279236,0.49174572006668416,16.80620002746582,0.3933497965335846,0.24355261027812958,8710,7336,5278,212838
low_ltw_pruning,16,4,128,42,84,17.0,23.0,17.0,-0.3743000030517578,-0.3743000030517578,42.811798095703125,0.33446717262268066,0.3970868021473322,16.880800247192383,0.3941962718963623,0.24348457157611847,8627,7401,5362,213446
